"","cupo","edad","saldo","pago"
"22977",130000,43,8873,3982
"22978",300000,39,0,0
"22979",50000,41,21964,1000
"22980",150000,40,0,0
"22981",500000,43,14117,11691
"22982",270000,34,147344,10077
"22983",500000,43,11676,2276
"22984",200000,40,4280,0
"22985",300000,33,1424,0
"22986",230000,40,3890,6999
"22987",500000,37,117049,90000
"22988",80000,38,1974,9686
"22989",500000,42,168083,50000
"22990",30000,44,29566,1223
"22991",170000,41,316,316
"22992",70000,37,60733,2510
"22993",310000,46,-777,0
"22994",50000,41,50050,3000
"22995",180000,44,5386,1103
"22996",310000,35,173532,5362
"22997",500000,39,2550,5953
"22998",330000,41,100433,5442
"22999",150000,49,2868,4384
"23000",110000,42,65875,465
"23001",230000,46,2398,1783
"23002",50000,46,0,0
"23003",60000,40,0,0
"23004",250000,32,170233,4638
"23005",450000,46,1110,4688
"23006",260000,33,153755,5837
"23007",380000,45,245499,9133
"23008",240000,38,3816,816
"23009",30000,34,10363,6929
"23010",90000,43,0,0
"23011",230000,43,172143,6080
"23012",60000,45,24278,2000
"23013",170000,38,0,0
"23014",440000,41,185315,5376
"23015",120000,37,15594,7223
"23016",240000,37,154200,5568
"23017",260000,42,8247,0
"23018",300000,43,481,1248
"23019",190000,34,23405,978
"23020",110000,43,-28,0
"23021",280000,38,207802,15000
"23022",220000,40,9744,0
"23023",280000,36,5654,6055
"23024",70000,39,23704,0
"23025",500000,36,332360,13000
"23026",130000,36,98982,10001
"23027",610000,43,437131,34000
"23028",210000,35,27977,8013
"23029",210000,45,131656,4261
"23030",80000,37,0,0
"23031",150000,33,113747,4700
"23032",160000,33,0,0
"23033",150000,34,22237,1000
"23034",130000,45,11040,953
"23035",210000,40,2375,2614
"23036",360000,42,131869,3862
"23037",500000,45,40721,133611
"23038",220000,33,204,4953
"23039",320000,46,18931,8138
"23040",220000,41,225044,0
"23041",80000,32,59274,5000
"23042",210000,32,0,0
"23043",160000,32,46485,2735
"23044",160000,33,0,0
"23045",440000,36,24849,7046
"23046",90000,36,2607,0
"23047",230000,37,143698,5200
"23048",180000,33,9500,0
"23049",440000,32,276902,12000
"23050",200000,41,160066,13000
"23051",220000,41,2340,492
"23052",360000,39,3598,6208
"23053",120000,27,0,0
"23054",20000,27,1375,700
"23055",230000,28,13700,0
"23056",30000,29,375,264
"23057",160000,29,116746,4000
"23058",170000,29,58453,2045
"23059",140000,29,1242,3061
"23060",160000,33,2206,339
"23061",500000,36,3384,206
"23062",80000,31,37799,7177
"23063",150000,32,16837,1000
"23064",30000,46,25044,2300
"23065",180000,47,4000,4000
"23066",150000,41,75052,2800
"23067",320000,32,12271,15000
"23068",440000,33,48175,1025
"23069",200000,38,2298,2851
"23070",200000,45,0,4313
"23071",230000,35,2398,671
"23072",350000,38,2459,11409
"23073",100000,31,5556,21173
"23074",360000,45,0,0
"23075",210000,31,172851,0
"23076",360000,32,270877,9651
"23077",200000,32,16890,6077
"23078",230000,34,-1,0
"23079",180000,41,2461,10947
"23080",170000,47,39524,1700
"23081",50000,40,10176,508
"23082",180000,37,105551,7028
"23083",100000,47,-370,2500
"23084",150000,28,89063,3500
"23085",180000,33,20127,9422
"23086",280000,33,46510,6655
"23087",150000,40,349,24026
"23088",100000,36,81713,3000
"23089",70000,37,50610,1985
"23090",220000,38,178683,7500
"23091",240000,41,0,0
"23092",710000,32,182062,6500
"23093",470000,33,0,0
"23094",80000,46,390,390
"23095",180000,49,113105,4283
"23096",250000,32,234762,0
"23097",690000,34,160287,91323
"23098",340000,45,62027,13000
"23099",220000,47,121516,5000
"23100",60000,44,58821,3000
"23101",80000,30,9508,74
"23102",290000,36,817,1662
"23103",170000,41,54197,2000
"23104",90000,42,18289,2000
"23105",130000,31,131848,5500
"23106",200000,32,1485,1302
"23107",360000,35,42352,10017
"23108",240000,37,177183,6398
"23109",60000,28,52661,1500
"23110",130000,42,127434,5100
"23111",310000,32,206609,7500
"23112",80000,28,130,130
"23113",70000,30,37610,2000
"23114",180000,31,2676,1107
"23115",110000,45,39785,1514
"23116",30000,47,10400,0
"23117",200000,27,118084,4227
"23118",30000,33,28195,1000
"23119",210000,27,6386,0
"23120",80000,30,0,0
"23121",120000,40,59717,1689
"23122",30000,43,5394,6171
"23123",490000,33,49932,3000
"23124",260000,41,5782,2013
"23125",230000,30,2351,3312
"23126",110000,46,107591,5000
"23127",150000,40,72275,4000
"23128",170000,29,43995,2111
"23129",90000,35,40183,4000
"23130",70000,40,0,5704
"23131",100000,28,78840,3023
"23132",50000,34,20576,776
"23133",30000,35,21750,0
"23134",280000,37,114204,5010
"23135",210000,41,-649,1000
"23136",20000,35,0,0
"23137",250000,33,199820,10000
"23138",70000,34,51182,2000
"23139",120000,34,2873,0
"23140",300000,36,0,1051
"23141",310000,39,360,360
"23142",20000,34,0,0
"23143",50000,37,45682,5000
"23144",100000,32,45744,2000
"23145",280000,44,5834,0
"23146",210000,37,1026,1208
"23147",290000,47,0,0
"23148",160000,36,6267,1727
"23149",100000,41,16998,3093
"23150",280000,37,1870,10267
"23151",200000,32,380,3880
"23152",180000,33,5094,2401
"23153",240000,34,2005,224
"23154",180000,35,156074,5000
"23155",180000,36,0,0
"23156",50000,35,24103,0
"23157",30000,38,29326,3000
"23158",180000,40,43505,0
"23159",50000,38,18838,1000
"23160",230000,47,90260,3600
"23161",60000,31,28309,1500
"23162",50000,32,39409,1822
"23163",280000,32,118432,4779
"23164",170000,45,11143,0
"23165",110000,36,880,880
"23166",70000,35,42674,1501
"23167",90000,47,51012,1814
"23168",260000,36,3677,1209
"23169",60000,33,59010,2200
"23170",320000,37,310339,120021
"23171",160000,39,4630,2038
"23172",230000,33,2538,407
"23173",50000,48,1087,3123
"23174",180000,36,4529,36702
"23175",390000,45,62776,4000
"23176",290000,41,131735,10000
"23177",290000,35,16895,15000
"23178",30000,46,25342,2000
"23179",100000,38,316,10401
"23180",190000,34,-18,0
"23181",200000,35,1870,10332
"23182",180000,32,2074,3000
"23183",250000,45,96834,2204
"23184",80000,39,39697,1700
"23185",140000,37,123055,0
"23186",260000,40,46750,33000
"23187",360000,39,0,4341
"23188",250000,45,0,230
"23189",320000,36,-37,7445
"23190",100000,42,67182,2500
"23191",340000,36,218706,5208
"23192",230000,41,5352,2120
"23193",150000,43,22922,837
"23194",60000,48,56767,2500
"23195",500000,48,54924,47148
"23196",10000,48,7472,268
"23197",140000,39,56854,1706
"23198",90000,33,69684,3000
"23199",390000,39,62372,3000
"23200",150000,38,0,0
"23201",170000,48,26123,2000
"23202",400000,34,12228,22934
"23203",180000,38,126075,5000
"23204",440000,44,10456,9307
"23205",340000,36,3540,824
"23206",170000,45,121434,4500
"23207",280000,46,812,9109
"23208",320000,46,740,6498
"23209",190000,40,111802,5000
"23210",210000,42,-164,0
"23211",110000,43,104412,3900
"23212",90000,34,14948,1000
"23213",500000,44,43769,37509
"23214",50000,36,12088,1000
"23215",210000,39,384,0
"23216",80000,37,0,0
"23217",320000,42,2836,1286
"23218",50000,45,16371,600
"23219",270000,34,8130,20177
"23220",30000,39,28161,2280
"23221",150000,35,2036,0
"23222",140000,41,56145,2084
"23223",120000,42,626,26187
"23224",300000,31,114554,4300
"23225",480000,43,3493,21308
"23226",460000,37,284423,9627
"23227",280000,39,238926,4876
"23228",50000,31,0,0
"23229",350000,32,534,2281
"23230",300000,32,130931,5079
"23231",380000,33,6080,4697
"23232",190000,33,3122,12419
"23233",230000,35,0,0
"23234",390000,35,59862,2174
"23235",220000,35,319,2420
"23236",120000,41,89204,3133
"23237",300000,49,0,0
"23238",210000,42,-320,32000
"23239",50000,37,20259,2900
"23240",330000,44,262753,9766
"23241",110000,42,49850,1700
"23242",20000,37,0,0
"23243",150000,40,51188,2202
"23244",140000,39,122457,5228
"23245",160000,40,527,0
"23246",260000,38,1973,3733
"23247",150000,45,10640,0
"23248",50000,33,26127,5000
"23249",80000,36,55554,3000
"23250",270000,37,304,0
"23251",60000,40,29116,1200
"23252",50000,45,18779,697
"23253",290000,33,24855,724
"23254",180000,39,671,671
"23255",360000,43,0,0
"23256",260000,40,0,0
"23257",200000,46,59415,1999
"23258",290000,38,25685,927
"23259",50000,36,19965,0
"23260",10000,37,6010,6481
"23261",180000,39,4028,600
"23262",150000,39,20448,0
"23263",250000,44,144,0
"23264",130000,37,88094,3100
"23265",540000,37,12517,2019
"23266",320000,42,64948,3000
"23267",440000,39,20000,20839
"23268",80000,40,80868,3300
"23269",120000,36,0,0
"23270",230000,35,0,2810
"23271",60000,37,27003,1000
"23272",290000,49,145,247
"23273",130000,49,390,1170
"23274",180000,46,9331,0
"23275",140000,42,136300,5000
"23276",500000,44,208271,10000
"23277",300000,42,132142,6000
"23278",210000,42,0,0
"23279",150000,49,4475,15964
"23280",360000,37,0,2909
"23281",250000,36,34792,10012
"23282",30000,44,27029,3000
"23283",200000,42,3609,0
"23284",130000,35,68344,3000
"23285",290000,49,2780,6420
"23286",100000,35,55157,30000
"23287",40000,43,240,1080
"23288",130000,39,102190,5000
"23289",160000,34,691,17
"23290",150000,35,0,458
"23291",130000,45,69614,2394
"23292",180000,39,0,289
"23293",150000,30,72015,5700
"23294",100000,31,900,2575
"23295",30000,31,0,0
"23296",160000,25,0,9867
"23297",50000,28,780,0
"23298",130000,29,78403,2135
"23299",140000,31,79972,3000
"23300",340000,32,46882,11022
"23301",340000,33,21678,10079
"23302",90000,35,28610,0
"23303",300000,42,247383,10000
"23304",50000,25,39273,1399
"23305",50000,37,9746,199
"23306",100000,42,550,0
"23307",20000,40,8526,3000
"23308",160000,30,68126,3000
"23309",390000,32,11168,1000
"23310",30000,39,0,0
"23311",20000,46,0,0
"23312",210000,31,46824,0
"23313",300000,31,0,0
"23314",220000,31,500,0
"23315",270000,33,29209,3000
"23316",90000,40,7595,1000
"23317",360000,27,171153,10056
"23318",300000,29,0,0
"23319",310000,31,217659,7493
"23320",130000,31,105818,3700
"23321",80000,29,4424,0
"23322",280000,34,11717,8800
"23323",80000,44,37115,1600
"23324",130000,39,780,0
"23325",270000,42,0,0
"23326",20000,41,2514,0
"23327",260000,36,142645,10002
"23328",170000,47,31838,1111
"23329",160000,35,9940,12498
"23330",240000,35,11859,12000
"23331",170000,36,0,0
"23332",500000,40,149626,5000
"23333",260000,38,2605,378
"23334",150000,36,54161,3500
"23335",500000,36,0,0
"23336",320000,34,8571,4204
"23337",90000,34,27879,1400
"23338",300000,43,14713,159
"23339",200000,36,81533,0
"23340",160000,44,0,0
"23341",120000,29,0,0
"23342",120000,30,832,416
"23343",90000,30,57157,2083
"23344",170000,31,7860,9333
"23345",170000,33,148093,0
"23346",500000,33,4281,8190
"23347",240000,33,201112,6609
"23348",230000,30,1880,0
"23349",210000,32,0,0
"23350",400000,33,6346,5000
"23351",150000,41,98263,3585
"23352",50000,27,5605,6690
"23353",150000,28,430,860
"23354",230000,28,0,0
"23355",470000,28,148035,4900
"23356",30000,28,600,0
"23357",100000,29,1183,1485
"23358",30000,34,521,2000
"23359",110000,40,78913,3500
"23360",300000,39,42788,0
"23361",240000,37,20785,5640
"23362",350000,28,93300,11000
"23363",220000,28,3654,2754
"23364",400000,35,28590,159259
"23365",500000,40,27668,40018
"23366",280000,48,117613,4127
"23367",30000,37,4483,3676
"23368",20000,49,19533,875
"23369",270000,29,29961,6216
"23370",270000,34,122213,5000
"23371",400000,34,24418,3381
"23372",320000,39,99935,5000
"23373",430000,30,53289,52319
"23374",140000,31,76,0
"23375",70000,31,5713,2625
"23376",110000,31,0,790
"23377",30000,31,0,0
"23378",550000,32,155083,158064
"23379",310000,47,12315,5000
"23380",130000,32,127809,4500
"23381",130000,32,120307,10000
"23382",220000,34,152747,5700
"23383",300000,35,0,0
"23384",110000,35,2675,0
"23385",50000,44,28170,2700
"23386",300000,40,9067,0
"23387",200000,36,0,3832
"23388",360000,38,6786,0
"23389",500000,34,67695,2800
"23390",290000,42,12572,16338
"23391",430000,37,0,0
"23392",180000,34,1598,0
"23393",90000,35,30520,1276
"23394",280000,43,8430,13561
"23395",230000,37,12770,1000
"23396",70000,39,0,0
"23397",110000,38,1042,8420
"23398",70000,32,70212,2554
"23399",180000,32,1473,1473
"23400",240000,35,0,0
"23401",210000,40,0,0
"23402",20000,46,0,0
"23403",80000,48,5466,112
"23404",50000,33,17864,1000
"23405",80000,33,2052,3274
"23406",80000,34,1242,717
"23407",60000,34,567,1222
"23408",360000,35,357,357
"23409",50000,48,12503,264
"23410",200000,43,178239,6001
"23411",140000,42,0,5023
"23412",180000,30,178976,7000
"23413",160000,32,51329,20000
"23414",200000,34,0,0
"23415",600000,38,32171,3000
"23416",20000,46,16294,1400
"23417",220000,44,190469,5000
"23418",140000,40,36893,3000
"23419",240000,38,0,0
"23420",150000,32,-288,57916
"23421",20000,32,1911,0
"23422",310000,32,52791,1539
"23423",230000,39,316,2468
"23424",130000,34,0,238
"23425",300000,31,126482,29390
"23426",300000,34,28676,37173
"23427",20000,29,10056,0
"23428",200000,33,0,0
"23429",200000,40,11312,0
"23430",500000,28,858,0
"23431",80000,37,2615,5308
"23432",360000,29,0,0
"23433",30000,33,23477,686
"23434",190000,44,153988,6001
"23435",350000,36,37800,1000
"23436",260000,31,900,197
"23437",190000,37,123528,4000
"23438",230000,34,0,0
"23439",650000,39,13050,64731
"23440",250000,32,36805,65325
"23441",700000,34,200,628
"23442",270000,40,19556,6000
"23443",100000,43,0,0
"23444",260000,38,178850,10000
"23445",410000,33,500,1543
"23446",520000,47,20040,98205
"23447",80000,39,47038,1727
"23448",450000,36,0,0
"23449",30000,45,0,0
"23450",600000,44,390197,7000
"23451",200000,34,24306,16045
"23452",60000,34,29149,1212
"23453",280000,34,14631,4429
"23454",230000,36,2282,1390
"23455",210000,31,0,1638
"23456",60000,33,58575,2000
"23457",270000,37,0,128934
"23458",80000,41,7228,14387
"23459",80000,44,300,0
"23460",360000,40,18455,4759
"23461",300000,38,29127,16600
"23462",270000,44,2459,10000
"23463",200000,46,3441,1841
"23464",20000,46,0,0
"23465",20000,32,14371,600
"23466",30000,33,29803,67
"23467",50000,35,39188,1445
"23468",230000,30,43703,86000
"23469",50000,39,29460,10000
"23470",70000,31,15380,1000
"23471",100000,31,1458,1677
"23472",100000,30,44678,0
"23473",210000,31,18378,11414
"23474",450000,31,3430,2500
"23475",300000,31,237105,8500
"23476",140000,31,0,0
"23477",480000,32,53853,42321
"23478",100000,30,34261,1500
"23479",110000,32,8391,1000
"23480",100000,31,97241,3894
"23481",200000,31,0,0
"23482",100000,30,16011,0
"23483",50000,30,0,0
"23484",20000,31,3273,0
"23485",490000,31,272578,10000
"23486",90000,32,1642,0
"23487",310000,32,601,360
"23488",240000,33,9366,1150
"23489",390000,32,14496,7000
"23490",140000,33,68262,3000
"23491",120000,33,2596,2959
"23492",30000,33,29016,1592
"23493",230000,32,0,0
"23494",320000,32,5613,0
"23495",110000,32,0,0
"23496",60000,31,26493,1100
"23497",180000,32,3092,2959
"23498",430000,33,163130,104000
"23499",230000,33,87161,5000
"23500",140000,33,0,60000
"23501",180000,31,243,13868
"23502",60000,31,22661,1800
"23503",310000,31,58520,3000
"23504",320000,33,226836,21457
"23505",100000,33,7855,3966
"23506",120000,33,72440,3000
"23507",260000,33,14961,18207
"23508",170000,32,8744,3620
"23509",200000,31,0,0
"23510",110000,31,97585,5000
"23511",50000,32,14873,2810
"23512",350000,32,5225,0
"23513",110000,31,0,0
"23514",240000,30,237938,9400
"23515",120000,30,3158,0
"23516",150000,32,21200,3575
"23517",180000,34,1624,274
"23518",200000,34,0,107918
"23519",250000,33,198156,7080
"23520",350000,36,2802,0
"23521",200000,36,0,0
"23522",30000,35,26781,3000
"23523",150000,45,139258,5549
"23524",380000,46,2062,0
"23525",180000,47,173597,6300
"23526",20000,35,16595,774
"23527",100000,49,97896,4000
"23528",300000,36,90495,0
"23529",450000,36,10643,30451
"23530",220000,35,36321,0
"23531",500000,37,61295,0
"23532",200000,45,134,81
"23533",80000,35,29711,1500
"23534",430000,46,0,3566
"23535",200000,40,1028,12857
"23536",90000,36,1716,2706
"23537",200000,38,6207,5464
"23538",60000,47,51812,3000
"23539",250000,36,1500,12674
"23540",200000,40,10535,1000
"23541",360000,45,0,0
"23542",200000,33,135720,5000
"23543",500000,41,3405,0
"23544",200000,38,165326,7500
"23545",230000,44,80279,105451
"23546",50000,37,26871,966
"23547",260000,38,0,5320
"23548",140000,39,35528,30000
"23549",320000,35,128642,0
"23550",50000,39,29094,1000
"23551",150000,35,0,0
"23552",160000,36,837,299
"23553",500000,43,365278,15000
"23554",350000,44,277,7545
"23555",230000,48,14073,1485
"23556",200000,39,13484,10075
"23557",500000,39,203291,6084
"23558",130000,34,80972,3000
"23559",290000,34,32530,3000
"23560",210000,34,80359,2700
"23561",240000,36,4899,1450
"23562",80000,36,4226,3683
"23563",150000,36,139322,4900
"23564",200000,39,0,0
"23565",110000,36,0,0
"23566",320000,33,15255,1000
"23567",340000,37,15936,10000
"23568",380000,43,4481,312
"23569",150000,43,6441,6706
"23570",500000,37,0,880
"23571",500000,49,58292,36000
"23572",370000,44,0,0
"23573",360000,40,1765,2111
"23574",300000,39,502,142
"23575",150000,37,1596,4617
"23576",210000,38,-81,0
"23577",280000,39,350,297
"23578",230000,44,8654,8910
"23579",360000,37,289457,9910
"23580",230000,40,0,7790
"23581",450000,44,10455,7268
"23582",240000,34,-10,0
"23583",300000,41,0,0
"23584",240000,38,179309,6230
"23585",230000,37,7446,3000
"23586",230000,41,46213,5000
"23587",240000,40,0,5252
"23588",160000,39,0,0
"23589",360000,39,799,3238
"23590",160000,41,78656,2584
"23591",10000,42,4877,3000
"23592",430000,38,590,590
"23593",80000,39,23331,30331
"23594",310000,39,4940,1676
"23595",150000,41,0,0
"23596",200000,43,0,0
"23597",210000,44,360,2388
"23598",400000,43,7626,3000
"23599",80000,40,9628,16059
"23600",160000,42,38034,1600
"23601",170000,40,1163,2821
"23602",240000,41,4583,6242
"23603",300000,33,246560,9960
"23604",90000,44,1292,1378
"23605",180000,35,429,946
"23606",210000,48,102,210
"23607",300000,42,394,0
"23608",240000,37,179707,7000
"23609",170000,44,0,0
"23610",50000,37,4741,1000
"23611",50000,39,49015,1882
"23612",230000,39,0,1720
"23613",310000,34,107595,2011
"23614",150000,35,0,0
"23615",200000,35,1348,1000
"23616",80000,39,57324,2152
"23617",500000,37,67206,8602
"23618",20000,42,19155,1600
"23619",20000,46,16925,0
"23620",150000,34,0,0
"23621",100000,34,3219,1864
"23622",210000,44,14793,7376
"23623",300000,40,0,0
"23624",80000,32,650,500
"23625",410000,31,129971,27380
"23626",90000,36,19608,1000
"23627",270000,43,94824,0
"23628",360000,41,130705,5200
"23629",230000,38,51125,2026
"23630",150000,42,217,2972
"23631",150000,44,156636,0
"23632",350000,43,430,430
"23633",210000,43,0,3015
"23634",130000,44,49737,3000
"23635",500000,49,3663,8110
"23636",280000,48,27383,0
"23637",450000,39,26518,3575
"23638",200000,46,142269,5349
"23639",290000,34,41955,188423
"23640",170000,35,0,0
"23641",380000,39,238051,8000
"23642",180000,35,-18,0
"23643",280000,35,10237,12129
"23644",200000,31,12191,4760
"23645",220000,40,5503,10026
"23646",240000,38,116315,4500
"23647",470000,43,0,2090
"23648",280000,35,8925,7678
"23649",200000,43,-109,0
"23650",20000,46,10400,0
"23651",20000,34,19957,0
"23652",290000,34,19024,0
"23653",20000,37,-245,5100
"23654",150000,38,4346,0
"23655",160000,36,14129,1500
"23656",360000,36,0,0
"23657",160000,41,104901,8256
"23658",400000,37,122492,3864
"23659",180000,36,2293,2000
